datetime,power,wind_speed,wind_direction,temperature
2019-02-13 12:30:00,     7.681,     1.847,   171.393,     7.469
2019-02-13 12:45:00,     8.536,     2.338,   161.668,     8.265
2019-02-13 13:00:00,    23.926,     2.661,   181.386,     8.600
2019-02-13 13:15:00,    12.818,     2.264,   188.917,     9.660
2019-02-13 13:30:00,     1.709,     2.047,   199.633,    10.131
2019-02-13 13:45:00,     7.680,     1.331,   185.405,     9.528
2019-02-13 14:00:00,     8.536,     1.918,   167.060,     9.136
2019-02-13 14:15:00,     8.535,     1.915,   188.571,     9.841
2019-02-13 14:30:00,     8.537,     1.806,   204.145,    11.057
2019-02-13 14:45:00,     8.535,     1.972,   165.647,    11.496
2019-02-13 15:00:00,     2.562,     1.992,   178.335,    11.742
2019-02-13 15:15:00,    10.254,     2.085,   198.345,    12.843
2019-02-13 15:30:00,     1.709,     1.903,   192.499,    14.294
2019-02-13 15:45:00,     1.709,     1.790,   193.179,    13.032
2019-02-13 16:00:00,    14.527,     2.322,   195.984,    13.382
2019-02-13 16:15:00,     7.690,     2.276,   190.593,    12.330
2019-02-13 16:30:00,     3.417,     1.966,   165.872,    10.691
2019-02-13 16:45:00,    17.945,     2.157,   173.489,    10.082
2019-02-13 17:00:00,     8.535,     1.801,   175.786,     9.704
2019-02-13 17:15:00,     8.545,     2.240,   159.755,     7.893
2019-02-13 17:30:00,     8.535,     1.908,   177.464,     6.172
2019-02-13 17:45:00,     9.390,     1.658,   177.101,     4.077
2019-02-13 18:00:00,     8.535,     1.543,   156.330,     3.078
2019-02-13 18:15:00,     8.535,     1.443,   152.310,     2.319
2019-02-13 18:30:00,     7.680,     1.946,   142.068,     1.916
2019-02-13 18:45:00,    12.818,     2.142,   160.876,     1.392
2019-02-13 19:00:00,    16.235,     2.297,   174.208,     0.854
2019-02-13 19:15:00,    29.908,     2.604,   174.264,     0.367
2019-02-13 19:30:00,    52.126,     3.214,   175.587,    -0.019
2019-02-13 19:45:00,    31.617,     3.118,   167.293,    -0.616
2019-02-13 20:00:00,    50.416,     3.122,   167.656,    -0.949
2019-02-13 20:15:00,    70.925,     3.860,   166.149,    -1.436
2019-02-13 20:30:00,    79.470,     3.952,   177.432,    -1.722
2019-02-13 20:45:00,    57.253,     3.477,   173.464,    -1.950
2019-02-13 21:00:00,    65.798,     3.440,   170.857,    -2.227
2019-02-13 21:15:00,    88.015,     3.761,   175.870,    -2.298
2019-02-13 21:30:00,   134.159,     4.446,   173.923,    -2.354
2019-02-13 21:45:00,    72.634,     3.696,   173.855,    -2.356
2019-02-13 22:00:00,    37.599,     3.283,   178.491,    -2.615
2019-02-13 22:15:00,    51.271,     2.913,   179.934,    -2.887
2019-02-13 22:30:00,    25.636,     2.717,   180.387,    -3.122
2019-02-13 22:45:00,    17.944,     2.374,   169.650,    -3.154
2019-02-13 23:00:00,    41.873,     2.669,   182.909,    -2.934
2019-02-13 23:15:00,    51.271,     3.137,   173.044,    -3.086
2019-02-13 23:30:00,    82.888,     3.368,   183.210,    -3.173
2019-02-13 23:45:00,    81.179,     3.497,   166.203,    -3.379
2019-02-14 00:00:00,    32.472,     3.089,   177.994,    -3.434
2019-02-14 00:15:00,    43.582,     3.039,   178.468,    -3.671
2019-02-14 00:30:00,    80.325,     3.495,   173.190,    -3.722
2019-02-14 00:45:00,    86.308,     3.746,   174.070,    -3.718
2019-02-14 01:00:00,    89.724,     3.912,   184.118,    -3.791
2019-02-14 01:15:00,    95.705,     3.892,   173.977,    -3.861
2019-02-14 01:30:00,   102.541,     4.012,   182.132,    -4.026
2019-02-14 01:45:00,   179.450,     4.656,   170.790,    -3.886
2019-02-14 02:00:00,   145.270,     4.923,   167.755,    -3.987
2019-02-14 02:15:00,   138.432,     4.592,   173.473,    -4.062
2019-02-14 02:30:00,   127.325,     4.574,   170.409,    -4.173
2019-02-14 02:45:00,   180.305,     4.992,   174.617,    -4.549
2019-02-14 03:00:00,   180.303,     4.782,   155.459,    -4.641
2019-02-14 03:15:00,   142.704,     4.907,   173.039,    -4.110
2019-02-14 03:30:00,   172.614,     4.761,   164.968,    -3.581
2019-02-14 03:45:00,   203.375,     5.260,   169.638,    -3.753
2019-02-14 04:00:00,   183.721,     5.193,   167.195,    -4.155
2019-02-14 04:15:00,   156.377,     5.119,   177.788,    -4.261
2019-02-14 04:30:00,   125.616,     4.613,   159.837,    -4.340
2019-02-14 04:45:00,   120.489,     4.543,   165.427,    -4.346
2019-02-14 05:00:00,   126.468,     4.403,   165.363,    -4.178
2019-02-14 05:15:00,   101.688,     4.262,   167.610,    -4.220
2019-02-14 05:30:00,    95.708,     3.979,   170.267,    -4.068
2019-02-14 05:45:00,   111.087,     4.209,   164.644,    -3.994
2019-02-14 06:00:00,   128.178,     4.543,   167.291,    -4.131
2019-02-14 06:15:00,   127.322,     4.350,   160.294,    -4.134
2019-02-14 06:30:00,   152.103,     4.637,   166.772,    -4.226
2019-02-14 06:45:00,   143.559,     4.781,   169.079,    -4.178
2019-02-14 07:00:00,   115.360,     4.631,   157.628,    -4.396
2019-02-14 07:15:00,    80.324,     4.416,   157.129,    -4.379
2019-02-14 07:30:00,    73.488,     3.545,   150.135,    -4.126
2019-02-14 07:45:00,    77.761,     3.596,   134.043,    -4.533
2019-02-14 08:00:00,    52.980,     2.988,   141.480,    -4.337
2019-02-14 08:15:00,    64.089,     3.124,   136.418,    -4.162
2019-02-14 08:30:00,   120.487,     3.888,   139.882,    -3.760
2019-02-14 08:45:00,   135.870,     4.759,   144.282,    -3.190
2019-02-14 09:00:00,   129.031,     4.652,   151.875,    -2.314
2019-02-14 09:15:00,    84.597,     3.222,   150.245,    -1.607
2019-02-14 09:30:00,    93.142,     3.801,   155.977,    -0.560
2019-02-14 09:45:00,    47.000,     3.775,   171.247,     0.574
2019-02-14 10:00:00,    97.415,     3.868,   162.552,     1.844
2019-02-14 10:15:00,    70.070,     3.711,   170.836,     2.785
2019-02-14 10:30:00,    50.416,     3.474,   155.284,     4.093
2019-02-14 10:45:00,    58.962,     3.015,   152.007,     5.603
2019-02-14 11:00:00,    39.308,     2.534,   168.951,     7.149
2019-02-14 11:15:00,    25.636,     2.512,   142.921,     8.473
2019-02-14 11:30:00,     1.708,     3.613,   165.297,     9.889
2019-02-14 11:45:00,    64.943,     3.454,   157.067,    10.876
2019-02-14 12:00:00,    38.453,     3.436,   147.087,    11.215
2019-02-14 12:15:00,   135.868,     3.036,   155.950,    11.146
2019-02-14 12:30:00,     9.402,     3.048,   151.563,    11.148
2019-02-14 12:45:00,    33.326,     2.499,   158.460,    11.360
2019-02-14 13:00:00,    42.726,     3.280,   171.720,    11.701
2019-02-14 13:15:00,    78.616,     3.628,   164.114,    11.560
2019-02-14 13:30:00,   244.391,     4.892,   160.779,    12.097
2019-02-14 13:45:00,   143.561,     4.477,   165.437,    12.388
2019-02-14 14:00:00,   141.852,     4.675,   165.489,    12.611
2019-02-14 14:15:00,   138.434,     4.640,   165.751,    13.140
2019-02-14 14:30:00,    47.000,     3.004,   185.544,    13.875
2019-02-14 14:45:00,    90.579,     3.714,   188.780,    14.607
2019-02-14 15:00:00,    59.812,     3.949,   192.165,    15.109
2019-02-14 15:15:00,    86.308,     3.756,   162.048,    15.987
2019-02-14 15:30:00,    18.799,     2.420,   170.822,    17.307
2019-02-14 15:45:00,    28.198,     2.447,   167.758,    18.106
2019-02-14 16:00:00,     8.549,     2.275,   186.782,    18.600
2019-02-14 16:15:00,    10.254,     2.142,   168.386,    18.003
2019-02-14 16:30:00,     3.418,     2.198,   159.809,    17.920
2019-02-14 16:45:00,     2.564,     2.096,   138.407,    18.742
2019-02-14 17:00:00,     7.691,     2.170,   119.384,    17.565
2019-02-14 17:15:00,     9.389,     1.985,   121.220,    16.389
2019-02-14 17:30:00,     5.971,     1.752,   115.378,    14.557
2019-02-14 17:45:00,    31.619,     2.522,   118.199,    10.401
2019-02-14 18:00:00,    14.527,     2.912,   121.944,     6.276
2019-02-14 18:15:00,    17.945,     2.429,   120.077,     4.134
2019-02-14 18:30:00,    46.144,     3.222,   119.113,     2.857
2019-02-14 18:45:00,    70.925,     3.626,   123.730,     1.510
2019-02-14 19:00:00,   167.487,     4.054,   121.442,     0.871
2019-02-14 19:15:00,    95.708,     3.771,   114.092,     0.596
2019-02-14 19:30:00,   135.013,     3.874,   120.566,     0.162
2019-02-14 19:45:00,   129.032,     4.057,   126.167,    -0.264
2019-02-14 20:00:00,   258.919,     4.768,   124.242,    -0.286
2019-02-14 20:15:00,   174.323,     4.632,   111.799,    -0.255
2019-02-14 20:30:00,    87.161,     4.685,   109.976,     0.015
2019-02-14 20:45:00,   193.975,     4.441,   118.773,     0.644
2019-02-14 21:00:00,   141.850,     4.677,   122.530,     1.136
2019-02-14 21:15:00,   211.922,     4.953,   124.678,     1.697
2019-02-14 21:30:00,   170.051,     4.764,   129.503,     1.387
2019-02-14 21:45:00,    69.215,     3.824,   122.348,     1.668
2019-02-14 22:00:00,    70.925,     3.789,   132.399,     3.244
2019-02-14 22:15:00,    67.507,     4.332,   143.724,     3.129
2019-02-14 22:30:00,   141.850,     4.379,   160.806,     3.925
2019-02-14 22:45:00,   153.813,     3.771,   143.028,     3.856
2019-02-14 23:00:00,    79.470,     3.712,   155.982,     4.359
2019-02-14 23:15:00,    77.761,     3.650,   139.037,     4.479
2019-02-14 23:30:00,    59.818,     4.021,   151.205,     4.354
2019-02-14 23:45:00,   145.268,     4.248,   120.442,     4.193
2019-02-15 00:00:00,   224.737,     4.614,   136.918,     4.285
2019-02-15 00:15:00,   400.768,     5.586,   131.159,     4.356
2019-02-15 00:30:00,   354.624,     6.125,   123.293,     4.351
2019-02-15 00:45:00,   284.554,     5.794,   127.271,     4.429
2019-02-15 01:00:00,   177.739,     5.455,   135.602,     4.493
2019-02-15 01:15:00,   458.877,     6.078,   132.535,     4.706
2019-02-15 01:30:00,   422.986,     5.956,   132.864,     4.933
2019-02-15 01:45:00,   308.481,     5.496,   132.234,     5.018
2019-02-15 02:00:00,   362.315,     5.825,   127.354,     5.041
2019-02-15 02:15:00,   407.605,     6.394,   132.302,     4.979
2019-02-15 02:30:00,   231.574,     5.666,   134.846,     4.967
2019-02-15 02:45:00,   140.140,     5.015,   147.932,     5.116
2019-02-15 03:00:00,   169.194,     4.673,   133.588,     5.187
2019-02-15 03:15:00,    66.652,     3.108,   143.928,     5.056
2019-02-15 03:30:00,    42.726,     3.007,   124.493,     2.674
2019-02-15 03:45:00,    43.580,     3.476,   136.431,     2.079
2019-02-15 04:00:00,   473.404,     5.796,   135.610,     1.381
2019-02-15 04:15:00,   278.572,     5.873,   130.621,     0.825
2019-02-15 04:30:00,   505.874,     6.565,   121.116,     0.751
2019-02-15 04:45:00,   152.104,     5.033,   132.062,     0.701
2019-02-15 05:00:00,   126.468,     4.044,   126.909,     1.454
2019-02-15 05:15:00,   262.337,     4.658,   130.894,     2.057
2019-02-15 05:30:00,   495.620,     6.146,   132.882,     1.394
2019-02-15 05:45:00,   385.389,     5.369,   120.652,     1.135
2019-02-15 06:00:00,   273.444,     5.455,   128.589,     2.050
2019-02-15 06:15:00,   294.808,     5.683,   122.244,     2.023
2019-02-15 06:30:00,   438.369,     5.847,   132.484,     1.923
2019-02-15 06:45:00,    78.616,     4.584,   135.953,     0.883
2019-02-15 07:00:00,   120.487,     3.914,   124.709,     0.860
2019-02-15 07:15:00,   294.808,     5.089,   131.916,     0.750
2019-02-15 07:30:00,   346.934,     5.667,   123.060,     1.412
2019-02-15 07:45:00,   346.934,     5.469,   128.077,     2.129
2019-02-15 08:00:00,   163.213,     4.856,   126.709,     2.785
2019-02-15 08:15:00,   134.161,     3.874,   138.305,     3.987
2019-02-15 08:30:00,   159.795,     4.394,   130.017,     4.523
2019-02-15 08:45:00,   142.704,     4.357,   132.998,     5.265
2019-02-15 09:00:00,   297.372,     5.466,   131.062,     5.876
2019-02-15 09:15:00,   288.829,     5.552,   136.527,     6.724
2019-02-15 09:30:00,   288.827,     4.934,   134.391,     7.123
2019-02-15 09:45:00,    95.706,     4.262,   132.549,     7.574
2019-02-15 10:00:00,    31.617,     2.586,   158.271,     8.251
2019-02-15 10:15:00,    76.051,     3.841,   143.699,     8.860
2019-02-15 10:30:00,    67.507,     3.480,   150.618,     9.560
2019-02-15 10:45:00,    99.124,     3.499,   152.688,    10.377
2019-02-15 11:00:00,    29.908,     2.738,   158.851,    11.026
2019-02-15 11:15:00,   150.397,     3.894,   154.306,    11.504
2019-02-15 11:30:00,    70.925,     3.694,   145.688,    11.988
2019-02-15 11:45:00,   128.178,     3.200,   154.300,    12.564
2019-02-15 12:00:00,    23.072,     3.000,   179.074,    12.952
2019-02-15 12:15:00,    29.054,     3.125,   158.641,    13.446
2019-02-15 12:30:00,   114.507,     3.509,   164.786,    13.894
2019-02-15 12:45:00,   249.519,     3.938,   156.972,    14.390
2019-02-15 13:00:00,   164.067,     4.876,   156.006,    14.598
2019-02-15 13:15:00,    89.724,     3.870,   160.038,    14.821
2019-02-15 13:30:00,    33.328,     3.024,   179.923,    14.998
2019-02-15 13:45:00,    41.871,     3.128,   189.785,    15.562
2019-02-15 14:00:00,     1.708,     2.258,   169.633,    15.890
2019-02-15 14:15:00,    19.654,     2.768,   154.461,    16.100
2019-02-15 14:30:00,    25.636,     3.030,   169.238,    16.476
2019-02-15 14:45:00,    79.470,     3.680,   181.733,    17.032
2019-02-15 15:00:00,    66.652,     3.711,   162.505,    18.258
2019-02-15 15:15:00,    70.070,     2.698,   177.309,    19.146
2019-02-15 15:30:00,    10.253,     2.564,   149.477,    20.558
2019-02-15 15:45:00,    40.162,     3.195,   181.579,    20.842
2019-02-15 16:00:00,    71.779,     3.622,   155.873,    20.758
2019-02-15 16:15:00,    56.397,     3.445,   161.361,    20.334
2019-02-15 16:30:00,   205.084,     4.139,   169.370,    20.776
2019-02-15 16:45:00,   180.303,     5.075,   150.295,    20.786
2019-02-15 17:00:00,    69.216,     3.074,   143.614,    20.361
2019-02-15 17:15:00,   132.452,     3.882,   128.330,    18.572
2019-02-15 17:30:00,   123.050,     4.369,   133.279,    16.379
2019-02-15 17:45:00,    71.779,     3.595,   137.381,    13.032
2019-02-15 18:00:00,    97.417,     3.647,   143.379,     9.676
2019-02-15 18:15:00,    46.998,     4.128,   138.324,     8.150
2019-02-15 18:30:00,    40.162,     2.957,   166.865,     7.415
2019-02-15 18:45:00,    55.543,     3.393,   146.176,     6.974
2019-02-15 19:00:00,    99.123,     3.754,   158.882,     6.561
2019-02-15 19:15:00,    45.289,     3.300,   137.303,     6.289
2019-02-15 19:30:00,    64.089,     3.959,   138.363,     6.319
2019-02-15 19:45:00,   166.630,     4.301,   135.194,     6.074
2019-02-15 20:00:00,   108.524,     4.286,   156.037,     6.171
2019-02-15 20:15:00,   174.323,     4.747,   145.140,     6.236
2019-02-15 20:30:00,    91.435,     3.781,   154.516,     6.069
2019-02-15 20:45:00,    94.851,     3.626,   150.668,     4.834
2019-02-15 21:00:00,   152.104,     4.051,   145.391,     3.428
2019-02-15 21:15:00,   135.868,     4.093,   155.851,     3.073
2019-02-15 21:30:00,    89.724,     4.610,   143.119,     2.159
2019-02-15 21:45:00,   100.835,     3.905,   156.772,     2.589
2019-02-15 22:00:00,   114.507,     4.020,   149.909,     2.523
2019-02-15 22:15:00,    44.437,     2.626,   166.925,     2.206
2019-02-15 22:30:00,    76.052,     2.834,   160.007,     1.391
2019-02-15 22:45:00,    71.781,     3.341,   152.091,     1.105
2019-02-15 23:00:00,    21.366,     2.343,   155.930,     0.570
2019-02-15 23:15:00,   253.791,     4.299,   155.918,    -0.241
2019-02-15 23:30:00,   264.048,     5.742,   164.175,    -0.172
2019-02-15 23:45:00,   287.118,     6.104,   163.506,    -0.221
2019-02-16 00:00:00,   326.425,     5.962,   166.051,    -0.373
2019-02-16 00:15:00,   205.083,     5.349,   181.560,    -0.502
2019-02-16 00:30:00,   288.827,     5.288,   170.995,    -0.691
2019-02-16 00:45:00,   305.062,     5.902,   168.794,    -1.072
2019-02-16 01:00:00,   195.684,     4.881,   173.281,    -0.708
2019-02-16 01:15:00,   177.741,     4.580,   170.046,     0.036
2019-02-16 01:30:00,   226.447,     5.041,   174.428,    -0.573
2019-02-16 01:45:00,   311.044,     5.255,   171.685,    -0.112
2019-02-16 02:00:00,   272.591,     5.907,   175.517,    -0.494
2019-02-16 02:15:00,   183.721,     5.404,   177.856,    -0.705
2019-02-16 02:30:00,   242.683,     4.989,   175.469,    -0.275
2019-02-16 02:45:00,   189.705,     4.855,   178.971,    -1.231
2019-02-16 03:00:00,   264.046,     5.671,   187.516,    -1.428
2019-02-16 03:15:00,   324.718,     5.893,   190.713,    -1.293
2019-02-16 03:30:00,   253.791,     5.714,   192.856,    -1.321
2019-02-16 03:45:00,   215.338,     5.557,   187.951,    -1.588
2019-02-16 04:00:00,   218.756,     5.219,   187.467,    -1.106
2019-02-16 04:15:00,   232.429,     5.643,   194.327,    -1.049
2019-02-16 04:30:00,   177.739,     5.224,   197.292,    -1.606
2019-02-16 04:45:00,   174.321,     5.194,   180.418,    -1.631
2019-02-16 05:00:00,   223.029,     5.558,   187.162,    -1.956
2019-02-16 05:15:00,   175.175,     5.206,   195.020,    -1.653
2019-02-16 05:30:00,   118.778,     4.348,   205.305,    -1.790
2019-02-16 05:45:00,   131.596,     4.149,   205.730,    -0.567
2019-02-16 06:00:00,   174.320,     4.799,   207.393,    -1.656
2019-02-16 06:15:00,   176.030,     5.407,   214.654,    -2.225
2019-02-16 06:30:00,   203.375,     5.241,   203.516,    -2.173
2019-02-16 06:45:00,   240.119,     5.027,   214.083,    -2.555
2019-02-16 07:00:00,   243.537,     5.375,   204.366,    -2.460
2019-02-16 07:15:00,   338.389,     5.907,   202.806,    -2.607
2019-02-16 07:30:00,   380.260,     6.600,   196.886,    -2.473
2019-02-16 07:45:00,   429.824,     6.524,   188.324,    -2.694
2019-02-16 08:00:00,   598.164,     7.131,   186.776,    -2.521
2019-02-16 08:15:00,   452.894,     7.271,   187.724,    -2.314
2019-02-16 08:30:00,   373.426,     6.033,   183.352,    -1.578
2019-02-16 08:45:00,   163.215,     5.416,   198.694,    -0.787
2019-02-16 09:00:00,   305.064,     5.021,   190.180,     0.518
2019-02-16 09:15:00,   419.567,     5.932,   192.784,     2.068
2019-02-16 09:30:00,   375.133,     6.143,   195.146,     4.043
2019-02-16 09:45:00,   223.029,     5.745,   186.441,     5.625
2019-02-16 10:00:00,   174.323,     5.073,   197.335,     6.854
2019-02-16 10:15:00,   143.558,     4.914,   183.855,     7.950
2019-02-16 10:30:00,   120.487,     4.543,   193.600,     8.511
2019-02-16 10:45:00,    94.853,     4.083,   199.176,     9.378
2019-02-16 11:00:00,    17.090,     3.218,   187.148,    10.270
2019-02-16 11:15:00,    55.544,     2.963,   208.379,    11.234
2019-02-16 11:30:00,   111.087,     3.885,   197.477,    11.048
2019-02-16 11:45:00,   116.214,     4.086,   198.512,    11.236
2019-02-16 12:00:00,    90.579,     3.747,   194.397,    11.603
2019-02-16 12:15:00,    65.798,     3.737,   209.016,    12.164
2019-02-16 12:30:00,   112.796,     3.879,   196.563,    12.697
2019-02-16 12:45:00,    79.469,     4.336,   178.908,    12.872
2019-02-16 13:00:00,    23.926,     3.598,   173.338,    13.103
2019-02-16 13:15:00,    46.144,     2.816,   181.402,    13.290
2019-02-16 13:30:00,   104.250,     3.443,   201.077,    13.665
2019-02-16 13:45:00,   140.141,     3.430,   204.747,    13.965
2019-02-16 14:00:00,   252.937,     4.253,   218.669,    14.467
2019-02-16 14:15:00,   212.775,     5.035,   226.838,    15.019
2019-02-16 14:30:00,   121.341,     5.133,   219.634,    15.622
2019-02-16 14:45:00,   140.994,     4.640,   233.385,    17.069
2019-02-16 15:00:00,   112.796,     4.213,   231.025,    17.840
2019-02-16 15:15:00,   279.427,     4.938,   225.935,    18.751
2019-02-16 15:30:00,    90.579,     4.678,   216.504,    19.194
2019-02-16 15:45:00,   116.214,     4.259,   219.728,    20.351
2019-02-16 16:00:00,    82.888,     3.682,   219.709,    20.267
2019-02-16 16:15:00,    67.509,     3.432,   205.427,    20.147
2019-02-16 16:30:00,    31.617,     2.774,   191.955,    19.612
2019-02-16 16:45:00,    32.472,     2.874,   208.888,    19.856
2019-02-16 17:00:00,    41.871,     2.778,   188.453,    19.632
2019-02-16 17:15:00,    40.162,     3.313,   186.930,    18.347
2019-02-16 17:30:00,    39.308,     3.339,   203.384,    14.921
2019-02-16 17:45:00,     3.418,     3.022,   190.244,    11.146
2019-02-16 18:00:00,    43.579,     3.110,   205.584,     6.888
2019-02-16 18:15:00,    88.015,     3.825,   184.184,     4.983
2019-02-16 18:30:00,   109.378,     4.196,   184.095,     4.214
2019-02-16 18:45:00,    98.271,     3.612,   188.172,     3.696
2019-02-16 19:00:00,   115.360,     4.464,   185.625,     2.945
2019-02-16 19:15:00,   180.303,     5.034,   183.953,     2.678
2019-02-16 19:30:00,   209.358,     5.803,   182.544,     2.681
2019-02-16 19:45:00,   250.373,     5.788,   183.669,     2.085
2019-02-16 20:00:00,   312.753,     5.759,   182.223,     1.807
2019-02-16 20:15:00,   355.478,     6.308,   181.592,     1.286
2019-02-16 20:30:00,   302.501,     6.274,   183.196,     0.830
2019-02-16 20:45:00,   179.449,     5.646,   176.836,     0.743
2019-02-16 21:00:00,   135.870,     4.505,   185.888,     0.086
2019-02-16 21:15:00,   117.923,     4.289,   179.763,     0.104
2019-02-16 21:30:00,   123.050,     4.226,   176.872,     0.020
2019-02-16 21:45:00,   127.323,     4.271,   189.728,    -0.182
2019-02-16 22:00:00,   105.960,     4.123,   183.354,    -0.208
2019-02-16 22:15:00,   115.360,     4.432,   198.952,    -0.037
2019-02-16 22:30:00,   123.050,     4.349,   206.581,    -0.303
2019-02-16 22:45:00,   105.960,     4.166,   193.657,    -0.713
2019-02-16 23:00:00,   196.539,     5.051,   191.708,    -0.652
2019-02-16 23:15:00,   111.942,     4.093,   181.868,    -0.678
2019-02-16 23:30:00,   152.958,     4.672,   171.819,    -0.845
2019-02-16 23:45:00,   173.467,     4.565,   182.659,    -0.975
2019-02-17 00:00:00,   230.720,     4.983,   175.004,    -1.108
2019-02-17 00:15:00,   239.265,     5.451,   178.143,    -1.399
2019-02-17 00:30:00,   236.701,     6.117,   179.185,    -1.602
2019-02-17 00:45:00,   170.049,     5.015,   180.863,    -1.566
2019-02-17 01:00:00,   161.504,     4.933,   185.973,    -1.790
2019-02-17 01:15:00,   116.213,     4.278,   186.660,    -1.749
2019-02-17 01:30:00,   134.159,     4.461,   184.799,    -2.005
2019-02-17 01:45:00,   113.651,     4.289,   182.843,    -1.668
2019-02-17 02:00:00,   208.502,     4.928,   182.873,    -1.600
2019-02-17 02:15:00,   192.268,     5.241,   192.154,    -1.620
2019-02-17 02:30:00,   125.614,     4.595,   185.542,    -1.128
2019-02-17 02:45:00,   111.087,     4.428,   186.182,    -0.735
2019-02-17 03:00:00,   161.506,     4.454,   191.748,    -0.483
2019-02-17 03:15:00,   182.012,     4.450,   192.568,    -0.840
2019-02-17 03:30:00,   293.954,     5.583,   196.741,    -1.596
2019-02-17 03:45:00,   244.392,     6.198,   198.911,    -2.050
2019-02-17 04:00:00,   153.812,     4.988,   206.890,    -2.043
2019-02-17 04:15:00,   158.939,     4.891,   214.731,    -2.115
2019-02-17 04:30:00,   191.412,     5.075,   223.473,    -2.142
2019-02-17 04:45:00,   160.649,     4.985,   212.213,    -1.856
2019-02-17 05:00:00,   153.813,     4.467,   212.494,    -1.482
2019-02-17 05:15:00,   251.228,     5.080,   200.892,    -1.732
2019-02-17 05:30:00,   321.297,     6.031,   193.277,    -1.907
2019-02-17 05:45:00,   408.459,     6.213,   197.755,    -1.825
2019-02-17 06:00:00,   299.937,     5.833,   185.055,    -1.845
2019-02-17 06:15:00,   513.565,     6.936,   188.484,    -2.438
2019-02-17 06:30:00,   421.277,     6.111,   179.880,    -1.622
2019-02-17 06:45:00,   327.280,     6.182,   183.600,    -0.275
2019-02-17 07:00:00,   448.620,     5.667,   187.120,     3.678
2019-02-17 07:15:00,   312.753,     6.260,   193.591,     4.121
2019-02-17 07:30:00,   304.207,     5.197,   184.655,     3.375
2019-02-17 07:45:00,   194.832,     4.678,   177.074,     4.196
2019-02-17 08:00:00,   364.024,     6.334,   189.478,     5.464
2019-02-17 08:15:00,   272.591,     5.008,   186.560,     5.620
2019-02-17 08:30:00,   323.007,     5.022,   172.544,     5.834
2019-02-17 08:45:00,   328.989,     5.540,   173.727,     6.411
2019-02-17 09:00:00,   210.211,     5.044,   184.718,     6.825
2019-02-17 09:15:00,   166.631,     5.029,   182.372,     7.161
2019-02-17 09:30:00,   277.718,     5.498,   181.394,     7.380
2019-02-17 09:45:00,   143.561,     5.222,   184.637,     7.459
2019-02-17 10:00:00,   158.940,     4.663,   190.201,     7.713
2019-02-17 10:15:00,   416.150,     5.631,   187.385,     8.202
2019-02-17 10:30:00,   335.825,     5.990,   184.729,     8.833
2019-02-17 10:45:00,   231.574,     5.965,   191.794,     9.355
2019-02-17 11:00:00,   217.049,     5.125,   189.400,     9.866
2019-02-17 11:15:00,   167.487,     5.353,   177.604,    10.357
2019-02-17 11:30:00,    62.380,     4.493,   186.480,    11.049
2019-02-17 11:45:00,   196.539,     4.409,   170.786,    11.659
2019-02-17 12:00:00,   287.972,     5.230,   173.833,    11.929
2019-02-17 12:15:00,   311.899,     5.639,   185.807,    11.825
2019-02-17 12:30:00,   243.537,     5.609,   183.574,    12.007
2019-02-17 12:45:00,   182.868,     5.264,   175.487,    12.322
2019-02-17 13:00:00,   143.558,     5.104,   188.768,    12.705
2019-02-17 13:15:00,   293.954,     5.556,   175.070,    13.076
2019-02-17 13:30:00,   231.573,     5.958,   197.330,    13.254
2019-02-17 13:45:00,   314.462,     5.368,   183.289,    13.359
2019-02-17 14:00:00,   376.844,     6.478,   181.123,    13.487
2019-02-17 14:15:00,   508.437,     6.279,   184.413,    13.911
2019-02-17 14:30:00,   242.683,     6.067,   183.524,    14.486
2019-02-17 14:45:00,   398.205,     6.683,   183.744,    15.740
2019-02-17 15:00:00,   188.848,     5.701,   185.327,    16.822
2019-02-17 15:15:00,   340.097,     5.420,   188.698,    16.997
2019-02-17 15:30:00,   315.317,     6.051,   174.890,    17.558
2019-02-17 15:45:00,   271.736,     5.719,   201.239,    18.148
2019-02-17 16:00:00,   212.775,     5.426,   192.606,    18.276
2019-02-17 16:15:00,   251.227,     5.422,   173.520,    18.571
2019-02-17 16:30:00,   308.481,     6.337,   182.521,    18.325
2019-02-17 16:45:00,   505.021,     6.620,   182.232,    18.156
2019-02-17 17:00:00,   184.576,     5.667,   182.591,    17.690
2019-02-17 17:15:00,   146.979,     4.872,   168.721,    17.497
2019-02-17 17:30:00,   390.516,     5.674,   178.131,    16.631
2019-02-17 17:45:00,   416.152,     6.032,   176.152,    13.999
2019-02-17 18:00:00,   201.668,     6.084,   185.904,     8.982
2019-02-17 18:15:00,   229.010,     5.310,   180.401,     7.335
2019-02-17 18:30:00,   222.176,     5.328,   183.078,     6.106
2019-02-17 18:45:00,   234.992,     5.645,   176.581,     4.791
2019-02-17 19:00:00,   384.533,     6.057,   179.202,     3.959
2019-02-17 19:15:00,   362.315,     5.835,   185.346,     3.955
2019-02-17 19:30:00,   305.917,     5.658,   181.505,     4.109
2019-02-17 19:45:00,   336.681,     6.047,   186.255,     4.338
2019-02-17 20:00:00,   320.444,     5.775,   187.274,     4.688
2019-02-17 20:15:00,   270.027,     5.912,   178.429,     4.852
2019-02-17 20:30:00,   281.136,     5.447,   182.149,     4.705
2019-02-17 20:45:00,   280.283,     5.718,   185.935,     4.731
2019-02-17 21:00:00,   299.081,     5.540,   180.190,     4.608
